2022-01-17 14:34:34.930 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.931 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.931 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : GET "/css/header_camp.css", parameters={}
2022-01-17 14:34:34.932 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/css/table.css", parameters={}
2022-01-17 14:34:34.933 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/css/camping.css", parameters={}
2022-01-17 14:34:34.933 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.933 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.933 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.934 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.935 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/css/camping_calendar.css", parameters={}
2022-01-17 14:34:34.936 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.937 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.936 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.937 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/js/jquery.min.js", parameters={}
2022-01-17 14:34:34.937 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.938 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.940 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.940 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : GET "/js/vendor/bootstrap.js", parameters={}
2022-01-17 14:34:34.941 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.941 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.943 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.web.servlet.DispatcherServlet        : GET "/js/menumaker.js", parameters={}
2022-01-17 14:34:34.944 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.944 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : GET "/js/navigation.js", parameters={}
2022-01-17 14:34:34.945 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.946 DEBUG 5977 --- [http-nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : GET "/js/vendor/modernizr-2.8.3-respond-1.4.2.min.js", parameters={}
2022-01-17 14:34:34.946 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.947 DEBUG 5977 --- [http-nio-8080-exec-6] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.947 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.948 DEBUG 5977 --- [http-nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : GET "/js/monthly_rent.js", parameters={}
2022-01-17 14:34:34.948 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.949 DEBUG 5977 --- [http-nio-8080-exec-8] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.950 DEBUG 5977 --- [http-nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.952 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/js/campingcar.js", parameters={}
2022-01-17 14:34:34.952 DEBUG 5977 --- [http-nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.953 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.957 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.975 DEBUG 5977 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:34.988 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : GET "/js/vendor/jquery-1.11.2.min.js", parameters={}
2022-01-17 14:34:34.988 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:34.991 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.034 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/js/jquery.magnific-popup.js", parameters={}
2022-01-17 14:34:35.035 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/css/library/bootstrap.css.map", parameters={}
2022-01-17 14:34:35.036 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.036 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.038 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : GET "/css/library/bootstrap.min.css.map", parameters={}
2022-01-17 14:34:35.039 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.039 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.057 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.059 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.073 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.web.servlet.DispatcherServlet        : GET "/js/jquery.mixitup.min.js", parameters={}
2022-01-17 14:34:35.074 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.076 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : GET "/js/jquery.easing.1.3.js", parameters={}
2022-01-17 14:34:35.078 DEBUG 5977 --- [http-nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : GET "/js/jquery.masonry.min.js", parameters={}
2022-01-17 14:34:35.080 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.080 DEBUG 5977 --- [http-nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : GET "/js/plugins.js", parameters={}
2022-01-17 14:34:35.081 DEBUG 5977 --- [http-nio-8080-exec-8] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.081 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.web.servlet.DispatcherServlet        : GET "/css/slick/slick.js", parameters={}
2022-01-17 14:34:35.081 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.083 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.084 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.084 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/css/slick/slick.min.js", parameters={}
2022-01-17 14:34:35.084 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.083 DEBUG 5977 --- [http-nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.086 DEBUG 5977 --- [http-nio-8080-exec-6] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.088 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.089 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.090 DEBUG 5977 --- [http-nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.097 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : GET "/js/main.js", parameters={}
2022-01-17 14:34:35.098 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.099 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/js/europe_reserve.js", parameters={}
2022-01-17 14:34:35.100 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.100 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.101 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : GET "/img/camping_header.jpg", parameters={}
2022-01-17 14:34:35.102 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.102 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.103 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/img/map.png", parameters={}
2022-01-17 14:34:35.103 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : GET "/img/savecar-logo.png", parameters={}
2022-01-17 14:34:35.104 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.104 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.105 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/img/phone-call.png", parameters={}
2022-01-17 14:34:35.106 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.106 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.108 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.109 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.112 DEBUG 5977 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.115 DEBUG 5977 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : GET "/img/clock.png", parameters={}
2022-01-17 14:34:35.117 DEBUG 5977 --- [http-nio-8080-exec-1] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.119 DEBUG 5977 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.308 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : GET "/fonts/fontawesome-webfont.woff2?v=4.3.0", parameters={masked}
2022-01-17 14:34:35.308 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.320 DEBUG 5977 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.330 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/camping/calendar/europe/getprice/0", parameters={}
2022-01-17 14:34:35.331 DEBUG 5977 --- [http-nio-8080-exec-7] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to kr.carz.savecar.controller.CalendarController#get_campingcar_price(HttpServletResponse, String, String)
2022-01-17 14:34:35.332 DEBUG 5977 --- [http-nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : GET "/camping/calendar/europe/getprice/1", parameters={}
2022-01-17 14:34:35.335 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : GET "/camping/calendar/limousine/getprice/0", parameters={}
2022-01-17 14:34:35.336 DEBUG 5977 --- [http-nio-8080-exec-6] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to kr.carz.savecar.controller.CalendarController#get_campingcar_price(HttpServletResponse, String, String)
2022-01-17 14:34:35.336 DEBUG 5977 --- [http-nio-8080-exec-9] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to kr.carz.savecar.controller.CalendarController#get_campingcar_price(HttpServletResponse, String, String)
2022-01-17 14:34:35.336 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.web.servlet.DispatcherServlet        : GET "/camping/calendar/limousine/getprice/1", parameters={}
2022-01-17 14:34:35.337 DEBUG 5977 --- [http-nio-8080-exec-10] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to kr.carz.savecar.controller.CalendarController#get_campingcar_price(HttpServletResponse, String, String)
2022-01-17 14:34:35.338 DEBUG 5977 --- [http-nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : GET "/camping/calendar/travel/getprice/0", parameters={}
2022-01-17 14:34:35.339 DEBUG 5977 --- [http-nio-8080-exec-8] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to kr.carz.savecar.controller.CalendarController#get_campingcar_price(HttpServletResponse, String, String)
2022-01-17 14:34:35.340 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/camping/calendar/travel/getprice/1", parameters={}
2022-01-17 14:34:35.341 DEBUG 5977 --- [http-nio-8080-exec-4] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to kr.carz.savecar.controller.CalendarController#get_campingcar_price(HttpServletResponse, String, String)
2022-01-17 14:34:35.351 DEBUG 5977 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.375 DEBUG 5977 --- [http-nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.393 DEBUG 5977 --- [http-nio-8080-exec-10] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.402 DEBUG 5977 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.403 DEBUG 5977 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.405 DEBUG 5977 --- [http-nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.435 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/fonts/fontawesome-webfont.woff2?v=4.7.0", parameters={masked}
2022-01-17 14:34:35.436 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.440 DEBUG 5977 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:34:35.639 DEBUG 5977 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : GET "/img/carIcon.ico", parameters={}
2022-01-17 14:34:35.640 DEBUG 5977 --- [http-nio-8080-exec-1] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:34:35.643 DEBUG 5977 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:40.898 DEBUG 6057 --- [main] o.s.web.filter.CharacterEncodingFilter   : Filter 'characterEncodingFilter' configured for use
2022-01-17 14:35:44.264  WARN 6057 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-01-17 14:35:44.549 DEBUG 6057 --- [main] s.w.s.m.m.a.RequestMappingHandlerAdapter : ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
2022-01-17 14:35:44.597 DEBUG 6057 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : 52 mappings in 'requestMappingHandlerMapping'
2022-01-17 14:35:44.619 DEBUG 6057 --- [main] o.s.w.s.handler.SimpleUrlHandlerMapping  : Patterns [/**, /webjars/**] in 'resourceHandlerMapping'
2022-01-17 14:35:44.627 DEBUG 6057 --- [main] .m.m.a.ExceptionHandlerExceptionResolver : ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
2022-01-17 14:35:46.109  INFO 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2022-01-17 14:35:46.109 DEBUG 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Detected StandardServletMultipartResolver
2022-01-17 14:35:46.109 DEBUG 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Detected AcceptHeaderLocaleResolver
2022-01-17 14:35:46.109 DEBUG 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Detected FixedThemeResolver
2022-01-17 14:35:46.110 DEBUG 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@65dafe50
2022-01-17 14:35:46.111 DEBUG 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Detected org.springframework.web.servlet.support.SessionFlashMapManager@21a462ce
2022-01-17 14:35:46.111 DEBUG 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
2022-01-17 14:35:46.111  INFO 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 2 ms
2022-01-17 14:35:46.123 DEBUG 6057 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : GET "/camping/calendar/europe_reserve/2022/1", parameters={}
2022-01-17 14:35:46.130 DEBUG 6057 --- [http-nio-8080-exec-1] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to kr.carz.savecar.controller.CalendarController#camping_calendar_detail_different_month(ModelMap, String, int, int)
2022-01-17 14:35:47.034 DEBUG 6057 --- [http-nio-8080-exec-1] o.s.w.s.v.ContentNegotiatingViewResolver : Selected 'text/html' given [text/html, application/xhtml+xml, image/avif, image/webp, image/apng, application/xml;q=0.9, application/signed-exchange;v=b3;q=0.9, */*;q=0.8]
2022-01-17 14:35:47.712 DEBUG 6057 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : GET "/css/library/bootstrap.min.css", parameters={}
2022-01-17 14:35:47.720 DEBUG 6057 --- [http-nio-8080-exec-2] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.730 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/css/slick/slick.css", parameters={}
2022-01-17 14:35:47.731 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.733 DEBUG 6057 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/css/library/font-awesome.min.css", parameters={}
2022-01-17 14:35:47.733 DEBUG 6057 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : GET "/css/library/iconfont.css", parameters={}
2022-01-17 14:35:47.734 DEBUG 6057 --- [http-nio-8080-exec-4] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.734 DEBUG 6057 --- [http-nio-8080-exec-5] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.736 DEBUG 6057 --- [http-nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : GET "/css/slick/slick-theme.css", parameters={}
2022-01-17 14:35:47.737 DEBUG 6057 --- [http-nio-8080-exec-5] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:47.737 DEBUG 6057 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:47.739 DEBUG 6057 --- [http-nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:47.739 DEBUG 6057 --- [http-nio-8080-exec-6] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.737 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:47.741 DEBUG 6057 --- [http-nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:47.742 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/css/stylesheet.css", parameters={}
2022-01-17 14:35:47.743 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.745 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:47.750 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/css/library/responsive.css", parameters={}
2022-01-17 14:35:47.751 DEBUG 6057 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/css/library/magnific-popup.css", parameters={}
2022-01-17 14:35:47.752 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.753 DEBUG 6057 --- [http-nio-8080-exec-7] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.754 DEBUG 6057 --- [http-nio-8080-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:47.755 DEBUG 6057 --- [http-nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : GET "/css/library/bootstrap.css", parameters={}
2022-01-17 14:35:47.755 DEBUG 6057 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2022-01-17 14:35:47.756 DEBUG 6057 --- [http-nio-8080-exec-8] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
2022-01-17 14:35:47.757 DEBUG 6057 --- [http-nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/css/library/plugins.css", parameters={}
2022-01-17 14:35:47.758 DEBUG 6057 --- [http-nio-8080-exec-9] o.s.web.servlet.DispatcherServlet        : GET "/css/style.css", parameters={}
2022-01-17 14:35:47.759 DEBUG 6057 --- [http-nio-8080-exec-9] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped to ResourceHttpRequestHandler [class path resource [templates/], class path resource [static/]]
